country_abbr,country_name,cmpcode,acronym,party_orig,party_engl,year,mani_title
NL,Netherlands,22320,PvdA,Partij van de Arbeid,Labour Party,1989,Programma PvdA Tweede-Kamerverkiezingen 1989
NL,Netherlands,22320,PvdA,Partij van de Arbeid,Labour Party,1994,‘Wat mensen bindt’
NL,Netherlands,22320,PvdA,Partij van de Arbeid,Labour Party,1998,‘Een wereld te winnen’
NL,Netherlands,22320,PvdA,Partij van de Arbeid,Labour Party,2002,‘Samen Voor De Toekomst. Idealen en ambities 2010’ 
NL,Netherlands,22320,PvdA,Partij van de Arbeid,Labour Party,2003,PvdA Verkiezingsmanifest 2003 
NL,Netherlands,22320,PvdA,Partij van de Arbeid,Labour Party,2006,Het Nederland van morgen.
NL,Netherlands,22320,PvdA,Partij van de Arbeid,Labour Party,2010,Iederen telt mee
NL,Netherlands,22320,PvdA,Partij van de Arbeid,Labour Party,2012,Nederland Sterker & Socialer
NL,Netherlands,22952,PvdD,Partij voor de Dieren,Party for the Animals,2006,"voor mens, dier, natuur en milieu"
NL,Netherlands,22952,PvdD,Partij voor de Dieren,Party for the Animals,2010,Recepten voor mededogen en duurzaamheid
NL,Netherlands,22952,PvdD,Partij voor de Dieren,Party for the Animals,2012,Hou vast aan je idealen
NL,Netherlands,22601,PVV,Partij voor de Vrijheid,Party for Freedom,2006,Verkiezingspamflet
NL,Netherlands,22601,PVV,Partij voor de Vrijheid,Party for Freedom,2010,De agenda van hoop en optimisme
NL,Netherlands,22601,PVV,Partij voor de Vrijheid,Party for Freedom,2012,"Hún Brussel, óns Nederland"
NL,Netherlands,22503,RPF,Reformatorisch Politieke Federatie,Reformational Political Federation,1981,Verkiezingsprogramma 1981-1985: Om U te dienen
NL,Netherlands,22503,RPF,Reformatorisch Politieke Federatie,Reformational Political Federation,1986,Waar het op aan komt. Bijbels verantwoord beleid
NL,Netherlands,22503,RPF,Reformatorisch Politieke Federatie,Reformational Political Federation,1989,Groepen tot gerechtigheid
NL,Netherlands,22503,RPF,Reformatorisch Politieke Federatie,Reformational Political Federation,1994,"Verantwoord Kiezen, Rechtvaardig Delen"
NL,Netherlands,22503,RPF,Reformatorisch Politieke Federatie,Reformational Political Federation,1998,Recht Uit Het Hart
NL,Netherlands,22502,SGP,Staatkundig Gereformeerde Partij,,1981, Aan alle kieskeurigen
NL,Netherlands,22502,SGP,Staatkundig Gereformeerde Partij,,1982,Aan alle kieskeurigen
NL,Netherlands,22502,SGP,Staatkundig Gereformeerde Partij,,1986, Aan al de kiezers ter kennismaking
NL,Netherlands,22502,SGP,Staatkundig Gereformeerde Partij,,1989,Gbij leven en welzijn
NL,Netherlands,22502,SGP,Staatkundig Gereformeerde Partij,,1994, Verkiezingsprogramma 
NL,Netherlands,22502,SGP,Staatkundig Gereformeerde Partij,,1998,Ten geleide
NL,Netherlands,22502,SGP,Staatkundig Gereformeerde Partij,,2002,Tot uw dienst
NL,Netherlands,22502,SGP,Staatkundig Gereformeerde Partij,,2003,Tot uw dienst
NL,Netherlands,22502,SGP,Staatkundig Gereformeerde Partij,,2006,Naar eer en geweten. Verkiezingsprogramma 2006-2011
NL,Netherlands,22502,SGP,Staatkundig Gereformeerde Partij,,2012,Daad bij het Woord: de SGP stáát ervoor!
NL,Netherlands,22220,SP,Socialistische Partij,Socialist Party,1994, Stem Tegen Stem SP 
NL,Netherlands,22220,SP,Socialistische Partij,Socialist Party,1998,Tegengas!Verkiezprogramma van de Socialistische Partij 1998-2002
NL,Netherlands,22220,SP,Socialistische Partij,Socialist Party,2002,‘Eerste weg links. Actieprogramma SP 2002-2006’ 
NL,Netherlands,22220,SP,Socialistische Partij,Socialist Party,2003,‘Eerste weg links. Stem voor sociale wederopbouw. Stem SP actieprogramma SP 2003-2007’ 
NL,Netherlands,22220,SP,Socialistische Partij,Socialist Party,2006,"Een beter nederland, voor hetzelfde geld. Verkiezingsprogramma van de sp, 2006-2010"
NL,Netherlands,22220,SP,Socialistische Partij,Socialist Party,2010,Een beter nederland voor minder geld
NL,Netherlands,22220,SP,Socialistische Partij,Socialist Party,2012,Nieuw Vertrouwen
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,1981,Verkiezingsprogramma 1981
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,1982,Programma VVD Tweede-Kamerverkiezingen 1982
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,1986,De toekomst ziet er beter uit
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,1989, Verkiezingsprogramma 
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,1994,"Nederland moet weer aan de slag. Kernprogramma 1994-1998"
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,1998,Verkiezingsprogramma
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,2002,VVD Verkiezingsprogramma 2002
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,2003,‘De VVD maakt werk van Nederland’
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,2006,Voor een samenleving met ambitie
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,2010,Orde op zaken
NL,Netherlands,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,2012,Niet doorschuiven maar aanpakken
