country_abbr,country_name,cmpcode,acronym,party_orig,party_engl,year,mani_title
CZ,Czech Republic,82523,KDU,K?es?anská a demokratická unie - ?eskoslovenská strana lidová,Christian Democratic Union - Czechoslovak People’s Party,2009,"Volební program 2009-2013, To lepší v nás"
CZ,Czech Republic,82523,KDU,K?es?anská a demokratická unie - ?eskoslovenská strana lidová,Christian Democratic Union - Czechoslovak People’s Party,2010,"Volební program 2010-2014, To lepší v nás"
CZ,Czech Republic,82524,Coa2,Koalice,Coalition,2002,Dáme v?ci do po?ádku
CZ,Czech Republic,82529,KDU,Krestanská a Demokratická Unie,Christian and Democratic Union,1990,
CZ,Czech Republic,82601,SNK,Sdružení nezávislích kandidát? - Evropská Demokracie,Association of Independent Candidates - European Democracy,2006,Fungujíci stát - Rámec pro zm?nu (Working State - Framework for Change)
CZ,Czech Republic,82603,TOP,Tradice Odpovednost Prosperita 09,Tradition Responsibility Prosperity 09,2009,Volební program: Parlamentní volby
CZ,Czech Republic,82603,TOP,Tradice Odpovednost Prosperita 09,Tradition Responsibility Prosperity 09,2010,Odpov?dní jdou s námi
CZ,Czech Republic,82710,SPR,Sdružení pro republiku - Republikánská strana ?eskoslovenska,Coalition for the Republic - Republican Party of Czechoslovakia,1992,SPR-RSC
CZ,Czech Republic,82710,SPR,Sdružení pro republiku - Republikánská strana ?eskoslovenska,Coalition for the Republic - Republican Party of Czechoslovakia,1996,Program 
CZ,Czech Republic,82710,SPR,Sdružení pro republiku - Republikánská strana ?eskoslovenska,Coalition for the Republic - Republican Party of Czechoslovakia,1998,Programové teze
CZ,Czech Republic,82901,DZJ,D?chodci za životní jistoty,Pensioners for Life Securities,1996,
CZ,Czech Republic,82901,DZJ,D?chodci za životní jistoty,Pensioners for Life Securities,1998,
CZ,Czech Republic,82951,HSD,Hnutí za Samosprávnou Demokracii - Spolecnost pro Moravu a Slezko,Movement for an Autonomous Democracy - Society for Moravia-Silesia,1990,Platform
CZ,Czech Republic,82951,HSD,Hnutí za Samosprávnou Demokracii - Spolecnost pro Moravu a Slezko,Movement for an Autonomous Democracy - Society for Moravia-Silesia,1992,Volební program
