country_abbr,country_name,region_code,region_name,cmpcode,acronym,party_orig,party_engl,year,mani_title
CZ,Czech Republic,2,South Moravian,82320,CSSD,?eská strana sociáln? demokratická,Czech Social Democratic Party,2004,Volební program pro volby do Zastupitelstva JMK 2004
CZ,Czech Republic,2,South Moravian,82320,CSSD,?eská strana sociáln? demokratická,Czech Social Democratic Party,2008,Rámcový program ?SSD JmK pro krajské volby 2008 (Rahmenprogramm der ?SSD JmK für Regionalwahlen 2008)
CZ,Czech Republic,2,South Moravian,82320,CSSD,?eská strana sociáln? demokratická,Czech Social Democratic Party,2012,Volební program ?SSD pro volby do ZastupitelstvaJihomoravského kraje ve volebním období 2012 - 2016 [Wahlprogramm der CSSD für die Wahlen … der Amtszeit 2012-2016]
CZ,Czech Republic,2,South Moravian,82523,KDU-CSL,K?es?anská a demokratická unie - ?eskoslovenská strana lidová,Christian Democratic Union - Czechoslovak People’sParty,2008,Vize pro Jihomoravský Kraj 2008-2012 (Vision für die Südmährische Region 2008-2012)
CZ,Czech Republic,2,South Moravian,82523,KDU-CSL,K?es?anská a demokratická unie - ?eskoslovenská strana lidová,Christian Democratic Union - Czechoslovak People’sParty,2012,Volební Program - jsme spole?n? na jedné lodi [Wahlprogramm - wir sind gemeinsam auf einem Schiff]
CZ,Czech Republic,2,South Moravian,82220,KSCS,Kommunistická strana ?ech a Moravy,Communist Party of Bohemia and Moravia,2008,Volební program KS?M pro krajské volby 2008 (Wahlprogramm der KS?M für Regionalwahlen 2008)
CZ,Czech Republic,2,South Moravian,82220,KSCS,Komunistická strana ?ech a Moravy,Communist Party of Bohemia and Moravia,2004,Jihomoravský Kraj (Südmährische Region)
CZ,Czech Republic,2,South Moravian,82220,KSCS,Komunistická strana Bohemie a Moravy,Communist Party of Bohemia and Moravia,2012,Volební program KS?M do Zastupitelstva Jihomoravského kraje [Wahlprogramm der KSCM für die Regionalvertretung der Südmährischen Region]
CZ,Czech Republic,2,South Moravian,82413,ODS,Ob?anská demokratická strana,Civic Democratic Party,2012,Volební program 2012 - Jihomoravský kraj [Wahlprogramm 2012 - Südmährische Region]
CZ,Czech Republic,2,South Moravian,82110,SZ,Strana zelených,Green Party,2004,Jihomoravský Kraj (Südmährische Region)
CZ,Czech Republic,2,South Moravian,82603,TOP 09,"Tradice, Odpovednost, Prosperita 09","Tradition, Responsibility, Prosperity 09",2012,TOP09 a starostové pro Jihomoravský kraj [TOP09 und Bürgermeister für die Südmährische Region]
