country_abbr,country_name,cmpcode,acronym,party_orig,party_engl,year,mani_title
BE,Belgium,21426,MR,Mouvement Réformateur,Reformist Movement,2003,La vision et le programme des Réformateurs
BE,Belgium,21426,MR,Mouvement Réformateur ,Reformist Movement,2007,Le Programme du Mouvement Réformateur. Elections législatives 2007
BE,Belgium,21426,MR,Mouvement Réformateur,Reformist Movement,2010,Programme du MR
BE,Belgium,21521,CVP,Christelijke Volkspartij ,Christian Peoples Party,1981,Nu te nemen of te laten: een sterk nieuw beleid
BE,Belgium,21521,CVP,Christelijke Volkspartij ,Christian Peoples Party,1985,Leden schrijven mee het CVP - verkienzingsprogramma. Vlaams Kristendemokratisch Weekblad ZEG met CVP-Programma
BE,Belgium,21521,CVP,Christelijke Volkspartij,Christian Peoples Party,1987,ja voor Houvast
BE,Belgium,21521,CVP,Christelijke Volkspartij,Christian Peoples Party,1991,Wij hebben woord gehouden
BE,Belgium,21521,CVP,Christelijke Volkspartij ,Christian Peoples Party,1995,Werken aan de toekomst.
BE,Belgium,21521,CVP,Christelijke Volkspartij,Christian Peoples Party,1999,Volle Kracht vooruit
BE,Belgium,21522,PSC,Partij Social Chrétien ,Christian Social Party,1985,Les dix ambitions du PSC. Priorités pour le futur gouvernement et les futurs exécutifs
BE,Belgium,21522,PSC,Partij Social Chrétien,Christian Social Party,1987,Le P.S.C. est un parti de valeurs
BE,Belgium,21522,PSC,Partij Social Chrétien ,Christian Social Party,1991,"Pour qu'une société soit juste,  il faut que la démocratie soit forte"
BE,Belgium,21522,PSC,Partij Social Chrétien,Christian Social Party,1995, Le programme électoral 
BE,Belgium,21523,CD&V,Christen Democratisch en Vlaams ,Christian Democratic and Flemish,2003,Voor Mensen en waarden
BE,Belgium,21523,CD&V,Christen Democratisch en Vlaams ,Christian Democratic and Flemish,2007,"Samenwerken aan zekerheid, aan veiligheid, aan rechtvaardigheid. Federal verkiezingsprogramma, 10 Juni 2007"
BE,Belgium,21523,CD&V,Christen Democratisch en Vlaams,Christian Democratic and Flemish,2010,Verkiezingsprogramma CD&V 2010
BE,Belgium,21523,CD&V,Christen Democratisch en Vlaams ,Christian Democratic and Flemish,2010,Nooit Opgeven
BE,Belgium,21524,CDH,Centre Démocrate Humaniste,Humanist Democratic Centre,1999, Programm électoral
BE,Belgium,21524,CDH,Centre Démocrate Humaniste,Humanist Democratic Centre,2003,Des jeunnes qui y croient! Des jeunes qui y disent!
BE,Belgium,21911,RW,Rassemblement Wallon,Walloon Rally,1981,Programme du RW
BE,Belgium,21912,FDF,Front Démocratique des Bruxellois Francophones,Francophone Democratic Front,1981,FDF Bruxellois - Maître chez toi
BE,Belgium,21912,FDF,Front Démocratique des Bruxellois Francophones ,Francophone Democratic Front,1985,Votez FDF
BE,Belgium,21912,FDF,Front Démocratique des Bruxellois Francophones,Francophone Democratic Front,1987,Bruxelles j`y tiens - FDF une force fidele
BE,Belgium,21912,FDF,Front Démocratique des Bruxellois Francophones ,Francophone Democratic Front,1991,Les enjeux des elections
BE,Belgium,21913,VU,De Volksunie,Peoples Union,1981,Werk en zekerheid in een Vlaamse staat
BE,Belgium,21913,VU,De Volksunie ,Peoples Union,1987,Volksunie 1987
BE,Belgium,21913,VU,De Volksunie,Peoples Union,1991,Iemand moet zn nek uitsteken
BE,Belgium,21913,VU,De Volksunie,Peoples Union,1995,Met hart en ziel voor Vlaanderen
BE,Belgium,21913,VU,De Volksunie ,Peoples Union,1999,Programma Parlamentsverkiezinge
BE,Belgium,21914,VB,Vlaams Block,Flemish Bloc,1981,Estimate
BE,Belgium,21914,VB,Vlaams Block,Flemish Bloc,1985,Programma Parlementsverkiezingen 1985
BE,Belgium,21914,VB,Vlaams Block,Flemish Bloc,1987,Programma Parlementsverkiezingen 1987
BE,Belgium,21914,VB,Vlaams Block,Flemish Bloc,1991,Uit zelfverdediging
BE,Belgium,21914,VB,Vlaams Block,Flemish Bloc,1995,Een programma voor de toekomst van vlaanderen. 
BE,Belgium,21914,VB,Vlaams Block,Flemish Bloc,1999,Verkiezingsprogramma
BE,Belgium,21914,VB,Vlaams Block,Flemish Bloc,2003,Een toekomst voor Vlaanderen
BE,Belgium,21914,VB,Vlaams Block,Flemish Bloc,2007,Programmboek
BE,Belgium,21914,VB,Vlaams Block,Flemish Bloc,2010,Vlamingen 1st
BE,Belgium,21915,VU,De Volksunie – Ideen voor de 21ste eeuw,De Volksunie – Ideen voor de 21ste eeuw,1999,Programma Parlamentsverkiezinge
BE,Belgium,21916,NVA,Nieuw-Vlaamse Alliantie ,New-Flemish Alliance,2003,Waarom NVA? 18 Redenen voor zes miljonen Vlamingen
BE,Belgium,21916,NVA,Nieuw-Vlaamse Alliantie,New-Flemish Alliance,2007,Voor een sterker Vlaanderen. Programma federale verkiezingen 2007
BE,Belgium,21916,NVA,Nieuw-Vlaamse Alliantie,New-Flemish Alliance,2010,Nu durven veranderen
BE,Belgium,21917,FNB,Front Nouveau Belgique ,New Belgium Front,2003,Programme succinct du FNB
BE,Belgium,21917,FNB,Front Nouveau Belgique,New Belgium Front,2007,Ouvrez les yeux !
