country_abbr,country_name,region_code,region_name,cmpcode,acronym,party_orig,party_engl,year,mani_title
CH,Switzerland,15,Obwalden,,,,,,
CH,Switzerland,15,Obwalden,43810,SVP/UDC,Schweizerische Volkspartei,Swiss People’s Party,2006,Parteiprogramm SVP Obwalden
