country_abbr,country_name,region_code,region_name,cmpcode,acronym,party_orig,party_engl,year,mani_title

CH,Switzerland,25,Zug,43320,SP,Sozialdemokratische Partei der Schweiz,Social Democratic Party of Switzerland,2014,Zug für alle statt für wenige
CH,Switzerland,25,Zug,43420,FDP, Freisinnig-Demokratische Partei,Free Democratic Party,2014,FDP Kanton Zug-Positionen
CH,Switzerland,25,Zug,43520,CVP,Christlich Demokratische Volkspartei der Schweiz,Christian Democratic People's Party of Switzerland,2014,Parteiprogramm CVP 2014
CH,Switzerland,25,Zug,43810,SVP,Schweizerische Volkspartei,Swiss People's Party,2014,Wahlzeitung für den Kanton Zug
