country_abbr,country_name,region_code,region_name,cmpcode,acronym,party_orig,party_engl,year,mani_title
CH,Switzerland,23,Vaud,43420,FDP/PRD,Freisinnig-Demokratische Partei,Radical Democratic Party,2012,Centre Droite Vaudois Une vision de société pour 2012 – 2017
CH,Switzerland,23,Vaud,43994,MCVD,Mouvement citoyens vaudois,Vaudian citizen movement,2012,Programme. Un Etat au service du Citoyen et non l’inverse
