country_abbr,country_name,cmpcode,acronym,party_orig,party_engl,year,mani_title
CH,Switzerland,43320,SPS/PSS,Sozialdemokratische Partei der Schweiz,Social Democratic Party,1991,"Sozial, umweltbewusst, solidarisch. Eine Information über Original Ziele, Politik und Arbeitsweise der SP (2. Auflage 1994)"
CH,Switzerland,43320,SPS/PSS,Sozialdemokratische Partei der Schweiz,Social Democratic Party,1995,‘Die Schweiz muss wieder sozialer werden’
CH,Switzerland,43320,SPS/PSS,Sozialdemokratische Partei der Schweiz,Social Democratic Party,1999,Wahlplattform 1999 der SP Schweiz
CH,Switzerland,43320,SPS/PSS,Sozialdemokratische Partei der Schweiz,Social Democratic Party,2003,"Gleichheit, soziale Sicherheit und Lebensqualität!"
CH,Switzerland,43320,SPS/PSS,Sozialdemokratische Partei der Schweiz,Social Democratic Party,2007,"Für eine soziale, offene und ökologische Schweiz"
CH,Switzerland,43320,SPS/PSS,Sozialdemokratische Partei der Schweiz,Social Democratic Party,2011,"Soziale Gerechtigkeit, Kaufkraft und erneuerbare Energien"
CH,Switzerland,43810,SVP/UDC,Schweizerische Volkspartei,Swiss People’s Party,1983,Aktionsprogramm ‘83
CH,Switzerland,43810,SVP/UDC,Schweizerische Volkspartei,Swiss People’s Party,1987,Aktionsprogramm ‘87
CH,Switzerland,43810,SVP/UDC,Schweizerische Volkspartei,Swiss People’s Party,1991,"SVP von A-Z. Parteiprogramm ’91, Populärfassung"
CH,Switzerland,43810,SVP/UDC,Schweizerische Volkspartei,Swiss People’s Party,1995,Schwerpunktprogramm ’95 der Schweizerischen Volkspartei
CH,Switzerland,43810,SVP/UDC,Schweizerische Volkspartei,Swiss People’s Party,1999,Wahlplattform 1999
CH,Switzerland,43810,SVP/UDC,Schweizerische Volkspartei,Swiss People’s Party,2003,Wahlplattform 2003-2007
CH,Switzerland,43810,SVP/UDC,Schweizerische Volkspartei,Swiss People’s Party,2007,Mein Zuhause - unsere Schweiz
CH,Switzerland,43810,SVP/UDC,Schweizerische Volkspartei,Swiss People’s Party,2011,SVP - die Partei für die Schweiz
