country_abbr,country_name,region_code,region_name,cmpcode,acronym,party_orig,party_engl,year,mani_title
DE,Deutschland,2,Berlin,41420,FDP,Freie Demokratische Partei,Free Democratic Party,2011,Die richtigen Antworten.
DE,Deutschland,2,Berlin,41420,FDP,Freie Demokratische Partei,Free Democratic Party,2016,Die Metropole Berlin – Hauptstadt der Chancen und der Freiheit
DE,Deutschland,2,Berlin,41111,GRÜNE,Die Grünen,Die Grünen,1981,Wahlprogramm zu den Neuwahlen am 10. Mai 1981
DE,Deutschland,2,Berlin,41111,GRÜNE,Die Grünen,Die Grünen,1985,Wahlprogramm der Alternativen Liste 1985
DE,Deutschland,2,Berlin,41111,GRÜNE,Die Grünen,Die Grünen,1989,Für eine alternative Berlin-Politik
DE,Deutschland,2,Berlin,41111,GRÜNE,Die Grünen,Die Grünen,1989,Alternative Entwicklungswege
DE,Deutschland,2,Berlin,41113,GRÜNE,Bündnis90/Die Grünen,Alliance'90/Die Grünen,1995,Programm zur Abgeordnetenhauswahl 1999 – Berlin als umwelt- und menschenfreundliche Metropole
DE,Deutschland,2,Berlin,41113,GRÜNE,Bündnis90/Die Grünen,Alliance'90/Die Grünen,1999,Berlin ist anders: Programm zur Abgeordnetenhauswahl 1999
DE,Deutschland,2,Berlin,41113,GRÜNE,Bündnis90/Die Grünen,Alliance'90/Die Grünen,2001,Grüner Aufbruch für Berlin. Programm zur Wahl des Berliner Abgeordnetenhauses am 21. Oktober 2001 – Bündnis 90/Die Grünen Landesverband Berlin
DE,Deutschland,2,Berlin,41113,GRÜNE,Bündnis90/Die Grünen,Alliance'90/Die Grünen,2006,Programm grün: Berlin grün
DE,Deutschland,2,Berlin,41113,GRÜNE,Bündnis90/Die Grünen,Alliance'90/Die Grünen,2011,Eine Stadt für alle
DE,Deutschland,2,Berlin,41113,GRÜNE,Bündnis90/Die Grünen,Alliance'90/Die Grünen,2011,Eine Stadt für alle (short version)
DE,Deutschland,2,Berlin,41113,GRÜNE,Bündnis90/Die Grünen,Alliance'90/Die Grünen,2016,Alles auf Grün!
DE,Deutschland,2,Berlin,41950,Pirat,Piratenpartei Deutschland,Pirate Party Germany,2011,Wahlprogramm Berlin 2011
DE,Deutschland,2,Berlin,41950,Pirat,Piratenpartei Deutschland,Pirate Party Germany,2016,Wahlprogramm
DE,Deutschland,2,Berlin,41701,REP,Die Republikaner,The Republicans,1989,Man kann wieder wählen
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1975,Für Sie und für unser Berlin 
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1979,Wir gestalten die Zukunft Berlins
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1981,Mit Vogel fur Berlin arbeiten
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1985,Für eine umwelt- und menschenfreundliche Stadtgestaltung
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1989,Berlin ist Freiheit
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1990,Wahlprogramm 1990 – Klarheit für Berlin
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1995,Wahlprogramm 1995 – Sicher in die Zukunft
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1999,Wahlprogramm ´99 – Willkommen Zukunft. Berlin bleibt doch Berlin.
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,2001,Wahlprogramm der Berliner SPD für die Wahlen zum Abgeordnetenhaus – Verantwortung für Berlin – 10 Antworten zur Zukunft der Stadt
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,2006,Berlin Programm 2006 – 2011 – Konsequent Berlin
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,2011,"Gute Arbeit, Wachsende Wirtschaft, Gute Bildung, Sozialer Zusammenhalt"
DE,Deutschland,2,Berlin,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,2016,Berlin 2016
